Locutor,texto_procesado,Sarcasmo,matches,corrections,corrected,tokens,lemma,pos,sents,ner,token_count,unique_token_count,nostop_count,sent_count,ner_count,comma,question,exclamation,quotation,organization,caps,person,location,money,time,date,percent,noun,adj,pron,verb,cconj,adv,det,propn,num,part,intj,processed_text,Variable,Variable,Variable
malory,"Idiota, todavía no come sólidos!",0,"[Match({'ruleId': 'ES_QUESTION_MARK', 'message': 'Símbolo desparejado: Parece que falta un ‘¡’', 'replacements': ['¡Idiota'], 'offsetInContext': 0, 'context': 'Idiota, todavía no come sólidos!', 'offset': 0, 'errorLength': 6, 'category': 'TYPOGRAPHY', 'ruleIssueType': 'typographical', 'sentence': 'Idiota, todavía no come sólidos!'})]",1,"¡Idiota, todavía no come sólidos!","['¡', 'Idiota', ',', 'todavía', 'no', 'come', 'sólidos', '!']","['¡', 'Idiota', ',', 'todavía', 'no', 'comer', 'sólido', '!']","['PUNCT', 'INTJ', 'PUNCT', 'ADV', 'ADV', 'VERB', 'ADJ', 'PUNCT']","['¡Idiota, todavía no come sólidos!']",['¡Idiota'],8,8,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,,,,
conway,No Kane con K sino,0,[],0,No Kane con K sino,"['No', 'Kane', 'con', 'K', 'sino']","['no', 'Kane', 'con', 'K', 'sino']","['ADV', 'PROPN', 'ADP', 'PROPN', 'CCONJ']",['No Kane con K sino'],"['No Kane', 'K']",5,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,,,,
archer,Cómo dices?,0,"[Match({'ruleId': 'ES_QUESTION_MARK', 'message': 'Símbolo desparejado: Parece que falta un ‘¿’', 'replacements': ['¿Cómo'], 'offsetInContext': 0, 'context': 'Cómo dices?', 'offset': 0, 'errorLength': 4, 'category': 'TYPOGRAPHY', 'ruleIssueType': 'typographical', 'sentence': 'Cómo dices?'})]",1,¿Cómo dices?,"['¿', 'Cómo', 'dices', '?']","['¿', 'cómo', 'decir', '?']","['PUNCT', 'PRON', 'VERB', 'PUNCT']",['¿Cómo dices?'],['¿Cómo dices?'],4,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,¿como decir?,,,
malory,"De la pequeña J, ha desaparecido",0,[],0,"De la pequeña J, ha desaparecido","['De', 'la', 'pequeña', 'J', ',', 'ha', 'desaparecido']","['de', 'el', 'pequeño', 'J', ',', 'haber', 'desaparecer']","['ADP', 'DET', 'ADJ', 'PROPN', 'PUNCT', 'AUX', 'VERB']","['De la pequeña J, ha desaparecido']",[],7,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,haber,,,
malory,¿Hmmm? ¡Oh!,0,"[Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['Mm', 'Humo', 'Hume', 'Emma', 'Emmy', 'HTML', 'Hem', 'Hemo', 'Hm²', 'Hm³', 'Homo', 'Imam', 'Mm²', 'Mm³', 'H&M', 'HDMI', 'LMMS', 'eMMC'], 'offsetInContext': 1, 'context': '¿Hmmm? ¡Oh!', 'offset': 1, 'errorLength': 4, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': '¿Hmmm?'})]",1,¿Mm? ¡Oh!,"['¿', 'Mm', '?', '¡', 'Oh', '!']","['¿', 'Mm', '?', '¡', 'Oh', '!']","['PUNCT', 'INTJ', 'PUNCT', 'PUNCT', 'INTJ', 'PUNCT']","['¿Mm?', '¡Oh!']",['Mm?'],6,6,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
malory,"Sí, es muchísimo pedir",0,[],0,"Sí, es muchísimo pedir","['Sí', ',', 'es', 'muchísimo', 'pedir']","['sí', ',', 'ser', 'muchísimo', 'pedir']","['INTJ', 'PUNCT', 'AUX', 'ADV', 'VERB']","['Sí, es muchísimo pedir']",[],5,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,pedir,,,
randy,"Ah, bien hecho, árbitros del juego",1,[],0,"Ah, bien hecho, árbitros del juego","['Ah', ',', 'bien', 'hecho', ',', 'árbitros', 'del', 'juego']","['ah', ',', 'bien', 'hecho', ',', 'árbitro', 'del', 'juego']","['INTJ', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'NOUN', 'ADP', 'NOUN']","['Ah, bien hecho, árbitros del juego']",[],8,7,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,juego,,,
slater,"Porque resulta que conocéis a la gente en cuestión. ¿Eh, le importa?",0,[],0,"Porque resulta que conocéis a la gente en cuestión. ¿Eh, le importa?","['Porque', 'resulta', 'que', 'conocéis', 'a', 'la', 'gente', 'en', 'cuestión', '.', '¿', 'Eh', ',', 'le', 'importa', '?']","['porque', 'resultar', 'que', 'conozar', 'a', 'el', 'gente', 'en', 'cuestión', '.', '¿', 'Eh', ',', 'él', 'importar', '?']","['SCONJ', 'VERB', 'SCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'PUNCT']","['Porque resulta que conocéis a la gente en cuestión.', '¿Eh, le importa?']",[],16,16,11,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,0,0,0,1,porque gente,,,
kyle,Y qué significa,0,[],0,Y qué significa,"['Y', 'qué', 'significa']","['y', 'qué', 'significar']","['CCONJ', 'PRON', 'VERB']",['Y qué significa'],[],3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,
lana,¿Qué misión? ¿Vender tecnología militar confidencial a los chinos?,1,[],0,¿Qué misión? ¿Vender tecnología militar confidencial a los chinos?,"['¿', 'Qué', 'misión', '?', '¿', 'Vender', 'tecnología', 'militar', 'confidencial', 'a', 'los', 'chinos', '?']","['¿', 'qué', 'misión', '?', '¿', 'vender', 'tecnología', 'militar', 'confidencial', 'a', 'el', 'chino', '?']","['PUNCT', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']","['¿Qué misión?', '¿Vender tecnología militar confidencial a los chinos?']",['Vender tecnología militar confidencial a los chinos?'],13,11,11,2,1,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,2,0,0,0,0,,,,
archer,"Sí, Lana, ahora si tú me disculpas necesito atención médica con bastante urgencia, por tu culpa",0,[],0,"Sí, Lana, ahora si tú me disculpas necesito atención médica con bastante urgencia, por tu culpa","['Sí', ',', 'Lana', ',', 'ahora', 'si', 'tú', 'me', 'disculpas', 'necesito', 'atención', 'médica', 'con', 'bastante', 'urgencia', ',', 'por', 'tu', 'culpa']","['sí', ',', 'Lana', ',', 'ahora', 'si', 'tú', 'yo', 'disculpa', 'necesitar', 'atención', 'médico', 'con', 'bastante', 'urgencia', ',', 'por', 'tu', 'culpa']","['INTJ', 'PUNCT', 'PROPN', 'PUNCT', 'ADV', 'SCONJ', 'PRON', 'PRON', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN']","['Sí, Lana, ahora si tú me disculpas necesito atención médica con bastante urgencia, por tu', 'culpa']",['Lana'],19,17,11,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,1,2,1,0,0,1,"lana, ahora necesitar",,,
butters,Estaba teniendo un sueño feliz con una chica y…,0,[],0,Estaba teniendo un sueño feliz con una chica y…,"['Estaba', 'teniendo', 'un', 'sueño', 'feliz', 'con', 'una', 'chica', 'y', '…']","['estar', 'tener', 'uno', 'sueño', 'feliz', 'con', 'uno', 'chica', 'y', '…']","['AUX', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'CCONJ', 'PUNCT']",['Estaba teniendo un sueño feliz con una chica y…'],[],10,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,2,0,0,0,0,estar tener,,,
butters,"Cuarenta y dos, rojo trece, pensamientos felices, felices para todos",0,[],0,"Cuarenta y dos, rojo trece, pensamientos felices, felices para todos","['Cuarenta', 'y', 'dos', ',', 'rojo', 'trece', ',', 'pensamientos', 'felices', ',', 'felices', 'para', 'todos']","['cuarenta', 'y', 'dos', ',', 'rojo', 'trece', ',', 'pensamiento', 'feliz', ',', 'feliz', 'para', 'todo']","['NUM', 'CCONJ', 'NUM', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT', 'ADJ', 'ADP', 'PRON']","['Cuarenta y dos, rojo trece, pensamientos felices, felices para todos']",[],13,10,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,3,0,0,,,,
rodger goodell,"Como comisionado de NFL, me entusiasma ver que la joventud de nuestro país acepta el sarcasmobol sobre el futbol tradicional. ¿Pero, por qué detenernos allí? Como futbol es de bárbaros, nosotros deberíamos cambiar también. Le demos la bienvenida al nuevo entrenador de Broncos de Denver, Randy Marsh. Felicitaciones Marsh, buen trabajo",0,"[Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['juventud'], 'offsetInContext': 43, 'context': '...ionado de NFL, me entusiasma ver que la joventud de nuestro país acepta el sarcasmobol s...', 'offset': 50, 'errorLength': 8, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': 'Como comisionado de NFL, me entusiasma ver que la joventud de nuestro país acepta el sarcasmobol sobre el futbol tradicional.'}), Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['sarcasmo bol'], 'offsetInContext': 43, 'context': '...e la joventud de nuestro país acepta el sarcasmobol sobre el futbol tradicional. ¿Pero, por...', 'offset': 85, 'errorLength': 11, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': 'Como comisionado de NFL, me entusiasma ver que la joventud de nuestro país acepta el sarcasmobol sobre el futbol tradicional.'}), Match({'ruleId': 'SUBJUNTIVO_INCORRECTO', 'message': 'Posible confusión: «demos» es un verbo en modo subjuntivo, improbable en este contexto.', 'replacements': ['damos'], 'offsetInContext': 43, 'context': '...nosotros deberíamos cambiar también. Le demos la bienvenida al nuevo entrenador de Br...', 'offset': 226, 'errorLength': 5, 'category': 'DIACRITICS', 'ruleIssueType': 'misspelling', 'sentence': 'Le demos la bienvenida al nuevo entrenador de Broncos de Denver, Randy Marsh.'}), Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['Brandy', 'Dandi', 'Andi', 'Andy', 'Mandy', 'Rando', 'Sandi', 'Brandi', 'Candi', 'Rand', 'Randa', 'Rands', 'Rand y', 'Gandi'], 'offsetInContext': 43, 'context': '... nuevo entrenador de Broncos de Denver, Randy Marsh. Felicitaciones Marsh, buen traba...', 'offset': 288, 'errorLength': 5, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': 'Le demos la bienvenida al nuevo entrenador de Broncos de Denver, Randy Marsh.'}), Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['Marso', 'Marsa', 'MarSP', 'March'], 'offsetInContext': 43, 'context': '... entrenador de Broncos de Denver, Randy Marsh. Felicitaciones Marsh, buen trabajo', 'offset': 294, 'errorLength': 5, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': 'Le demos la bienvenida al nuevo entrenador de Broncos de Denver, Randy Marsh.'}), Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': ['Marso', 'Marsa', 'MarSP', 'March'], 'offsetInContext': 43, 'context': '... de Denver, Randy Marsh. Felicitaciones Marsh, buen trabajo', 'offset': 316, 'errorLength': 5, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': 'Felicitaciones Marsh, buen trabajo'})]",6,"Como comisionado de NFL, me entusiasma ver que la juventud de nuestro país acepta el sarcasmo bol sobre el futbol tradicional. ¿Pero, por qué detenernos allí? Como futbol es de bárbaros, nosotros deberíamos cambiar también. Le damos la bienvenida al nuevo entrenador de Broncos de Denver, Brandy Marso. Felicitaciones Marso, buen trabajo","['Como', 'comisionado', 'de', 'NFL', ',', 'me', 'entusiasma', 'ver', 'que', 'la', 'juventud', 'de', 'nuestro', 'país', 'acepta', 'el', 'sarcasmo', 'bol', 'sobre', 'el', 'futbol', 'tradicional', '.', '¿', 'Pero', ',', 'por', 'qué', 'detenernos', 'allí', '?', 'Como', 'futbol', 'es', 'de', 'bárbaros', ',', 'nosotros', 'deberíamos', 'cambiar', 'también', '.', 'Le', 'damos', 'la', 'bienvenida', 'al', 'nuevo', 'entrenador', 'de', 'Broncos', 'de', 'Denver', ',', 'Brandy', 'Marso', '.', 'Felicitaciones', 'Marso', ',', 'buen', 'trabajo']","['como', 'comisionado', 'de', 'NFL', ',', 'yo', 'entusiasmar', 'ver', 'que', 'el', 'juventud', 'de', 'nuestro', 'país', 'aceptar', 'el', 'sarcasmo', 'bol', 'sobre', 'el', 'futbol', 'tradicional', '.', '¿', 'Pero', ',', 'por', 'qué', 'detener yo', 'allí', '?', 'como', 'futbol', 'ser', 'de', 'bárbaro', ',', 'yo', 'debeer', 'cambiar', 'también', '.', 'él', 'dar', 'el', 'bienvenida', 'al', 'nuevo', 'entrenador', 'de', 'Broncos', 'de', 'Denver', ',', 'Brandy', 'Marso', '.', 'Felicitaciones', 'Marso', ',', 'buen', 'trabajo']","['SCONJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'SCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT', 'CCONJ', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADV', 'PUNCT', 'SCONJ', 'NOUN', 'AUX', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADV', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'ADJ', 'NOUN']","['Como comisionado de NFL, me entusiasma ver que la juventud de nuestro país acepta el sarcasmo bol sobre el futbol tradicional.', '¿Pero, por qué detenernos allí?', 'Como futbol es de bárbaros, nosotros deberíamos cambiar también.', 'Le damos la bienvenida al nuevo entrenador de Broncos de Denver, Brandy Marso.', 'Felicitaciones Marso, buen trabajo']","['NFL', 'Le damos la bienvenida al nuevo entrenador de Broncos', 'Denver', 'Brandy Marso', 'Felicitaciones Marso']",62,47,39,5,5,5,1,0,0,0,0,0,0,0,0,0,0,11,3,4,6,1,2,5,7,0,0,0,nuestro sarcasmo sobre futbol futbol entrenador,,,
archer,"¿Bien, qué haces aquí para empezar?",0,[],0,"¿Bien, qué haces aquí para empezar?","['¿', 'Bien', ',', 'qué', 'haces', 'aquí', 'para', 'empezar', '?']","['¿', 'bien', ',', 'qué', 'hacer', 'aquí', 'para', 'empezar', '?']","['PUNCT', 'ADV', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADP', 'VERB', 'PUNCT']","['¿Bien, qué haces aquí para empezar?']",[],9,9,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,hacer,,,
butters,"Eh, oigan. No puedo creer lo que oigo. Practicamos y preparamos para este juego y quieren rendirse.",0,[],0,"Eh, oigan. No puedo creer lo que oigo. Practicamos y preparamos para este juego y quieren rendirse.","['Eh', ',', 'oigan', '.', 'No', 'puedo', 'creer', 'lo', 'que', 'oigo', '.', 'Practicamos', 'y', 'preparamos', 'para', 'este', 'juego', 'y', 'quieren', 'rendirse', '.']","['Eh', ',', 'oigan', '.', 'no', 'poder', 'creer', 'él', 'que', 'oír', '.', 'practicar', 'y', 'preparar', 'para', 'este', 'juego', 'y', 'querer', 'rendir él', '.']","['PROPN', 'PUNCT', 'VERB', 'PUNCT', 'ADV', 'AUX', 'VERB', 'PRON', 'PRON', 'VERB', 'PUNCT', 'VERB', 'CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'VERB', 'PUNCT']","['Eh, oigan.', 'No puedo creer lo que oigo.', 'Practicamos y preparamos para este juego y quieren rendirse.']",['No puedo creer lo que oigo.'],21,18,14,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,2,1,1,1,0,0,0,poder creer juego querer,,,
lana,"Porque sí, imbécil, resumiendo nos has cerrado en la limusina de las narices",0,[],0,"Porque sí, imbécil, resumiendo nos has cerrado en la limusina de las narices","['Porque', 'sí', ',', 'imbécil', ',', 'resumiendo', 'nos', 'has', 'cerrado', 'en', 'la', 'limusina', 'de', 'las', 'narices']","['porque', 'sí', ',', 'imbécil', ',', 'resumir', 'yo', 'haber', 'cerrar', 'en', 'el', 'limusina', 'de', 'el', 'nariz']","['SCONJ', 'INTJ', 'PUNCT', 'ADJ', 'PUNCT', 'VERB', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN']","['Porque sí, imbécil, resumiendo nos has cerrado en la limusina de las narices']",[],15,14,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,2,0,0,0,1,porque haber,,,
lana,"Por lo menos Woodhouse, sí",0,"[Match({'ruleId': 'MORFOLOGIK_RULE_ES', 'message': 'Se ha encontrado un posible error ortográfico.', 'replacements': [], 'offsetInContext': 13, 'context': 'Por lo menos Woodhouse, sí', 'offset': 13, 'errorLength': 9, 'category': 'TYPOS', 'ruleIssueType': 'misspelling', 'sentence': 'Por lo menos Woodhouse, sí'})]",1,"Por lo menos Woodhouse, sí","['Por', 'lo', 'menos', 'Woodhouse', ',', 'sí']","['por', 'él', 'menos', 'Woodhouse', ',', 'sí']","['ADP', 'PRON', 'ADV', 'PROPN', 'PUNCT', 'INTJ']","['Por lo menos Woodhouse, sí']",['Woodhouse'],6,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,,,,
criminal,Por qué me pegas?,0,"[Match({'ruleId': 'ES_QUESTION_MARK', 'message': 'Símbolo desparejado: Parece que falta un ‘¿’', 'replacements': ['¿Por'], 'offsetInContext': 0, 'context': 'Por qué me pegas?', 'offset': 0, 'errorLength': 3, 'category': 'TYPOGRAPHY', 'ruleIssueType': 'typographical', 'sentence': 'Por qué me pegas?'})]",1,¿Por qué me pegas?,"['¿', 'Por', 'qué', 'me', 'pegas', '?']","['¿', 'Por', 'qué', 'yo', 'pegar', '?']","['PUNCT', 'ADP', 'PRON', 'PRON', 'VERB', 'PUNCT']",['¿Por qué me pegas?'],['¿Por qué me pegas?'],6,6,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,,,,
dependiente de oro,Muy buen negocio. Es muy listo,0,[],0,Muy buen negocio. Es muy listo,"['Muy', 'buen', 'negocio', '.', 'Es', 'muy', 'listo']","['mucho', 'buen', 'negocio', '.', 'ser', 'mucho', 'listo']","['ADV', 'ADJ', 'NOUN', 'PUNCT', 'AUX', 'ADV', 'ADJ']","['Muy buen negocio.', 'Es muy listo']",[],7,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,mucho mucho,,,
archer,"Oye, lo de la mamada",0,[],0,"Oye, lo de la mamada","['Oye', ',', 'lo', 'de', 'la', 'mamada']","['oír', ',', 'él', 'de', 'el', 'mamada']","['VERB', 'PUNCT', 'PRON', 'ADP', 'DET', 'NOUN']","['Oye, lo de la mamada']",[],6,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,,,,
malory,"Sea cuál sea la misión, ISIS está a la altura. Somos profesionales y",0,"[Match({'ruleId': 'CUAL_SIN_TILDE', 'message': 'Si no es interrogativo, se escribe sin tilde.', 'replacements': ['cual'], 'offsetInContext': 4, 'context': 'Sea cuál sea la misión, ISIS está a la altura. S...', 'offset': 4, 'errorLength': 4, 'category': 'DIACRITICS', 'ruleIssueType': 'misspelling', 'sentence': 'Sea cuál sea la misión, ISIS está a la altura.'})]",1,"Sea cual sea la misión, ISIS está a la altura. Somos profesionales y","['Sea', 'cual', 'sea', 'la', 'misión', ',', 'ISIS', 'está', 'a', 'la', 'altura', '.', 'Somos', 'profesionales', 'y']","['sea', 'cual', 'ser', 'el', 'misión', ',', 'ISIS', 'estar', 'a', 'el', 'altura', '.', 'ser', 'profesional', 'y']","['AUX', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'AUX', 'NOUN', 'CCONJ']","['Sea cual sea la misión, ISIS está a la altura.', 'Somos profesionales', 'y']",['ISIS'],15,14,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,2,1,0,0,0,estar,,,
archer,"Cállate, vosotros sacad a AJ y dejadme a mí el resto",0,[],0,"Cállate, vosotros sacad a AJ y dejadme a mí el resto","['Cállate', ',', 'vosotros', 'sacad', 'a', 'AJ', 'y', 'dejadme', 'a', 'mí', 'el', 'resto']","['cállatir', ',', 'tú', 'sacad', 'a', 'AJ', 'y', 'dejadme', 'a', 'yo', 'el', 'resto']","['VERB', 'PUNCT', 'PRON', 'VERB', 'ADP', 'PROPN', 'CCONJ', 'VERB', 'ADP', 'PRON', 'DET', 'NOUN']","['Cállate, vosotros sacad a AJ y dejadme a mí el resto']",['AJ'],12,11,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,1,1,0,0,0,,,,
slater,¿Que tenéis el disco?,0,"[Match({'ruleId': 'QUE_TILDE1', 'message': 'Si es interrogativo (=qué cosa), se escribe con tilde. Correcto sin tilde si la respuesta es «sí» o «no».', 'replacements': ['Qué'], 'offsetInContext': 1, 'context': '¿Que tenéis el disco?', 'offset': 1, 'errorLength': 3, 'category': 'DIACRITICS', 'ruleIssueType': 'misspelling', 'sentence': '¿Que tenéis el disco?'})]",1,¿Qué tenéis el disco?,"['¿', 'Qué', 'tenéis', 'el', 'disco', '?']","['¿', 'qué', 'tener', 'el', 'disco', '?']","['PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']",['¿Qué tenéis el disco?'],['¿Qué'],6,6,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,tener,,,
archer,Vale,0,[],0,Vale,['Vale'],['Vale'],['PROPN'],['Vale'],[],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
randy,¿Ah?,0,[],0,¿Ah?,"['¿', 'Ah', '?']","['¿', 'Ah', '?']","['PUNCT', 'INTJ', 'PUNCT']",['¿Ah?'],['Ah'],3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
todos,Quién?,0,"[Match({'ruleId': 'ES_QUESTION_MARK', 'message': 'Símbolo desparejado: Parece que falta un ‘¿’', 'replacements': ['¿Quién'], 'offsetInContext': 0, 'context': 'Quién?', 'offset': 0, 'errorLength': 5, 'category': 'TYPOGRAPHY', 'ruleIssueType': 'typographical', 'sentence': 'Quién?'})]",1,¿Quién?,"['¿', 'Quién', '?']","['¿', 'quién', '?']","['PUNCT', 'PRON', 'PUNCT']",['¿Quién?'],['Quién?'],3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,
butters,"Bien, Eric. Ya te dije que todos tenemos un interior cremoso de donde provienen todos los sentimientos de compasión y felicidad. ¿Tu papá nunca te lo dijo?",0,[],0,"Bien, Eric. Ya te dije que todos tenemos un interior cremoso de donde provienen todos los sentimientos de compasión y felicidad. ¿Tu papá nunca te lo dijo?","['Bien', ',', 'Eric', '.', 'Ya', 'te', 'dije', 'que', 'todos', 'tenemos', 'un', 'interior', 'cremoso', 'de', 'donde', 'provienen', 'todos', 'los', 'sentimientos', 'de', 'compasión', 'y', 'felicidad', '.', '¿', 'Tu', 'papá', 'nunca', 'te', 'lo', 'dijo', '?']","['bien', ',', 'Eric', '.', 'ya', 'tú', 'decir', 'que', 'todo', 'tener', 'uno', 'interior', 'cremoso', 'de', 'donde', 'provenir', 'todo', 'el', 'sentimiento', 'de', 'compasión', 'y', 'felicidad', '.', '¿', 'tu', 'papá', 'nunca', 'tú', 'él', 'decir', '?']","['ADV', 'PUNCT', 'PROPN', 'PUNCT', 'ADV', 'PRON', 'VERB', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'PRON', 'VERB', 'DET', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'PUNCT', 'DET', 'NOUN', 'ADV', 'PRON', 'PRON', 'VERB', 'PUNCT']","['Bien, Eric.', 'Ya te dije que todos tenemos un interior cremoso de donde provienen todos los sentimientos de compasión y felicidad.', '¿Tu papá nunca te lo dijo?']","['Eric', 'Ya te dije que todos', 'Tu papá nunca te lo dijo?']",32,28,17,3,3,1,1,0,0,0,0,0,0,0,0,0,0,5,1,5,4,1,3,4,1,0,0,0,"bien, decir tener cremoso donde decir?",,,
archer,Porque no quieres que beba licores,0,[],0,Porque no quieres que beba licores,"['Porque', 'no', 'quieres', 'que', 'beba', 'licores']","['porque', 'no', 'quierar', 'que', 'beber', 'licor']","['SCONJ', 'ADV', 'VERB', 'SCONJ', 'VERB', 'NOUN']",['Porque no quieres que beba licores'],[],6,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,porque beber,,,
stan,"No le gustan las joyas, abuelo",0,[],0,"No le gustan las joyas, abuelo","['No', 'le', 'gustan', 'las', 'joyas', ',', 'abuelo']","['no', 'él', 'gustar', 'el', 'joya', ',', 'abuelo']","['ADV', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN']","['No le gustan las joyas, abuelo']",[],7,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,gustar abuelo,,,
